book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title
7420,284698,284698,276206,16,159182236X,9781591822360.0,"Mia Ikumi, Reiko Yoshida",2003.0,東京ミュウミュウ (Tokyo Mew Mew) 1,"Tokyo Mew Mew, Vol. 1 (Tokyo Mew Mew, #1)"
7421,11595276,11595276,16537207,8,62020560,9780062020570.0,Emily M. Danforth,2012.0,The Miseducation of Cameron Post,The Miseducation of Cameron Post
7422,1967070,1967070,21987573,24,006082543X,9780060825430.0,"Neil Gaiman, P. Craig Russell",2008.0,Coraline,Coraline (Illustrated/Graphic Novel Edition)
7423,2173611,2173611,2179265,32,61477958,9780061477960.0,Diana Wynne Jones,2008.0,House of Many Ways,"House of Many Ways (Howl's Moving Castle, #3)"
7424,23602561,23602561,44367493,39,1101874996,9781101875000.0,Don Winslow,2015.0,The Cartel,The Cartel
7425,25937671,25937671,45835034,28,1101902760,9781101902770.0,Sue Klebold,2016.0,A Mother's Reckoning: Living in the Aftermath of Tragedy,A Mother's Reckoning: Living in the Aftermath of Tragedy
7426,13062,13062,990633,36,446695696,9780446695700.0,Carl Hiaasen,1989.0,Skin Tight,"Skin Tight (Mick Stranahan, #1)"
7427,3750,3750,1387985,117,142002062,9780142002060.0,Ian Fleming,1955.0,Moonraker,"Moonraker (James Bond, #3)"
7428,364550,364550,3078362,145,521357306,9780521357300.0,"John Locke, Peter Laslett, Raymond Geuss",1689.0,Two Treatises of Government,Two Treatises of Government
7429,16900,16900,522004,57,1420925229,9781420925230.0,Henry David Thoreau,1995.0,Civil Disobedience and Reading,Civil Disobedience and Other Essays
7430,17533,17533,2080617,220,316030899,9780316030890.0,Louisa May Alcott,1876.0,Rose in Bloom,"Rose in Bloom (Eight Cousins, #2)"
7431,18718848,18718848,26584442,28,,,David  Arnold,2015.0,Mosquitoland,Mosquitoland
7432,25228579,25228579,43508893,7,,,Barbara Claypole White,2015.0,The Perfect Son,The Perfect Son
7433,82436,82436,1149644,41,375836942,9780375836950.0,Melina Marchetta,1992.0,Looking for Alibrandi,Looking for Alibrandi
7434,17257993,17257993,23852415,7,,,Kristen Ashley,2013.0,Raid,"Raid (Unfinished Hero, #3)"
7435,15813668,15813668,21539864,14,1250014409,9781250014400.0,Darynda Jones,2013.0,Fifth Grave Past the Light,"Fifth Grave Past the Light (Charley Davidson, #5)"
7436,416580,416580,1892181,72,312957572,9780312957580.0,Wilbur Smith,1995.0,The Seventh Scroll,"The Seventh Scroll (Ancient Egypt, #2)"
7437,12813860,12813860,18066340,11,316084220,9780316084220.0,Kody Keplinger,2012.0,A Midsummer's Nightmare,A Midsummer's Nightmare
7438,17571466,17571466,24510359,23,1476717710,9781476717720.0,Nick Cutter,2014.0,The Troop,The Troop
7439,820480,820480,2831944,46,1405092726,9781405092720.0,C.J. Sansom,2008.0,Revelation,"Revelation (Matthew Shardlake, #4)"
7440,11339,11339,9295,70,292760280,9780292760290.0,"Pablo Neruda, Stephen Tapscott",1959.0,Cien sonetos de amor,100 Love Sonnets
7441,18316089,18316089,25649723,27,1400067243,9781400067240.0,Amy Bloom,2014.0,Lucky Us,Lucky Us
7442,110393,110393,1460849,46,006053124X,9780060531250.0,Julia Quinn,2005.0,It's In His Kiss,"It's in His Kiss (Bridgertons, #7)"
7443,31538614,31538614,52218734,18,1781106290,9781781106300.0,"J.K. Rowling, MinaLima",2016.0,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists","Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)"
7444,9454,9454,995802,179,198245971,9780198245970.0,"Georg Wilhelm Friedrich Hegel, A.V. Miller, John Niemeyer Findlay",1807.0,Phänomenologie des Geistes,Phenomenology of Spirit
7445,17257990,17257990,23852412,14,,,Kristen Ashley,2013.0,,"Fire Inside (Chaos, #2)"
7446,479561,479561,6519560,23,330351435,9780330351430.0,Peter F. Hamilton,1997.0,The Neutronium Alchemist,"The Neutronium Alchemist (Night's Dawn, #2)"
7447,9995135,9995135,14889975,25,373776578,9780373776570.0,Gena Showalter,2012.0,The Darkest Seduction,The Darkest Seduction (Lords of the Underworld #9)
7448,30226723,30226723,42721001,11,62310712,9780062310710.0,Victoria Aveyard,2017.0,King's Cage,"King's Cage (Red Queen, #3)"
7449,6345193,6345193,6448995,44,805090800,9780805090800.0,Paul Auster,2009.0,Invisible,Invisible
7450,5557442,5557442,5728574,11,,9789770922810.0,يوسف زيدان,2006.0,ظل الأفعى,ظل الأفعى
7451,9266810,9266810,14147661,21,61701246,9780061701240.0,Sarah Mlynowski,2011.0,Ten Things We Did (and Probably Shouldn't Have) ,Ten Things We Did (and Probably Shouldn't Have)
7452,13042154,13042154,18206269,25,1442430001,9781442430010.0,Moira Young,2012.0,Rebel Heart,"Rebel Heart (Dust Lands, #2)"
7453,4507,4507,1370491,32,553803077,9780553803080.0,Julie Gregory,2003.0,Sickened,Sickened: The Memoir of a Munchausen by Proxy Childhood
7454,96082,96082,7403922,58,316713732,9780316713730.0,Anita Shreve,2001.0,The Last Time They Met,The Last Time They Met
7455,25817493,25817493,45674421,16,62409204,9780062409200.0,Paulette Jiles,2016.0,News of the World,News of the World
7456,40710,40710,3245625,22,1416505415,9781416505420.0,Brad Thor,2005.0,Blowback,"Blowback (Scot Harvath, #4)"
7457,9864913,9864913,14756358,14,014310425X,9780143104250.0,Devdutt Pattanaik,2010.0,Jaya: An Illustrated Retelling of the Mahabharata,Jaya: An Illustrated Retelling of the Mahabharata
7458,51114,51114,49887,15,312099436,9780312099440.0,Gail Tsukiyama,1991.0,Women of the Silk,Women of the Silk
7459,54492,54492,2661176,379,140621318,9780140621310.0,Anthony Hope,1894.0,The Prisoner of Zenda,The Prisoner of Zenda
7460,8349348,30123399,13202110,24,557489563,9780557489560.0,Amanda Hocking,2010.0,Flutter,"Flutter (My Blood Approves, #3)"
7461,18089551,18089551,25403808,12,,,Tammy Falkner,2013.0,,"Tall, Tatted and Tempting (The Reed Brothers, #1)"
7462,456,456,1128381,50,140178139,9780140178140.0,Paul Auster,1992.0,Leviathan,Leviathan
7463,15157,15157,2204735,76,446608890,9780446608890.0,David Baldacci,1999.0,Saving Faith,Saving Faith
7464,171471,171471,2971091,27,786914041,9780786914040.0,R.A. Salvatore,1999.0,The Spine of the World (Paths of Darkness #2),"The Spine of the World (Forgotten Realms: Paths of Darkness, #2; Legend of Drizzt, #12)"
7465,308540,308540,299495,48,439568331,9780439568330.0,R.L. Stine,1993.0,The Haunted Mask,"The Haunted Mask (Goosebumps, #11)"
7466,136641,136641,1125436,47,765349655,9780765349650.0,Douglas Preston,2005.0,Tyrannosaur Canyon,Tyrannosaur Canyon (Wyman Ford #1)
7467,28016509,28016509,48027180,63,425285049,9780425285050.0,J.P. Delaney,2017.0,The Girl Before,The Girl Before
7468,15673,15673,226002,25,747569118,9780747569110.0,Louis Sachar,1995.0,Wayside School Gets a Little Stranger,Wayside School Gets A Little Stranger (Wayside School #3)
7469,11279,11279,1623734,2,446362662,9780446362660.0,Dan Simmons,1991.0,Summer of Night,Summer of Night
7470,4961959,4961959,6793325,3,345506391,9780345506400.0,"Jim Butcher, Mark Powers, Ardian Syaf",2009.0,Jim Butcher's the Dresden Files: Storm Front,"The Dresden Files:  Storm Front, Volume 1-  The Gathering Storm"
7471,13064,13064,2160020,24,446695718,9780446695720.0,Carl Hiaasen,1986.0,Tourist Season,Tourist Season
7472,16076787,16076787,21872840,5,,9789992195740.0,أحمد خالد توفيق,2012.0,السنجة,السنجة
7473,366346,366346,4083763,57,778322602,9780778322600.0,Debbie Macomber,2002.0,204 Rosewood Lane,"204 Rosewood Lane (Cedar Cove, #2)"
7474,16071767,16071767,23590922,46,345539478,9780345539470.0,Karin Slaughter,2013.0,Unseen,"Unseen (Will Trent, #7)"
7475,6681333,6681333,6876567,20,525422439,9780525422430.0,Heather Brewer,2010.0,The Chronicles of Vladimir Tod: Eleventh Grade Burns,"Eleventh Grade Burns (The Chronicles of Vladimir Tod, #4)"
7476,175324,175324,2887127,80,345330137,9780345330130.0,Robert A. Heinlein,1956.0,Double Star,Double Star
7477,390305,390305,280213,63,778322335,9780778322340.0,Alex Kava,2000.0,A Perfect Evil,"A Perfect Evil (Maggie O'Dell, #1)"
7478,15737147,15737147,21421044,17,1594631290,9781594631290.0,Anne Lamott,2012.0,,Help Thanks Wow: The Three Essential Prayers
7479,7981,7981,801203,28,142402451,9780142402450.0,"Brian Jacques, Allan Curless",1997.0,The Long Patrol,"The Long Patrol (Redwall, #10)"
7480,11107244,11107244,16029496,40,670022950,9780670022950.0,Steven Pinker,2010.0,The Better Angels of Our Nature. Why Violence has Declined,The Better Angels of Our Nature: Why Violence Has Declined
7481,821003,821003,3355608,63,525444459,9780525444460.0,"A.A. Milne, Ernest H. Shepard",1924.0,When We Were Very Young,"When We Were Very Young (Winnie-the-Pooh, #3)"
7482,22367526,22367526,41777804,30,399169520,9780399169530.0,M.O. Walsh,2015.0,My Sunshine Away,My Sunshine Away
7483,370057,370057,360032,18,1414310587,9781414310590.0,Dee Henderson,2001.0,The Truth Seeker (O'Malley #3),The Truth Seeker (O'Malley #3)
7484,1244286,1244286,2095743,3,9799625734,9789799625730.0,Dee Lestari,2006.0,Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade,Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade
7485,364826,364826,2072467,155,,,"Mika Waltari, ذبیح‌الله منصوری",1945.0,Sinuhe egyptiläinen ,سینوهه
7486,7907782,7907782,11176006,50,393079988,9780393079980.0,Nicole Krauss,2010.0,Great House,Great House
7487,28374062,28374062,47294100,16,62430211,9780062430210.0,Karin Slaughter,2016.0,The Kept Woman,"The Kept Woman (Will Trent, #8)"
7488,11808919,11808919,15872322,24,,9780983475440.0,Marie Force,2011.0,"Maid for Love (Gansett Island Series, #1)","Maid for Love (Gansett Island Series, #1)"
7489,95619,95619,1465705,21,842365834,9780842365830.0,Francine Rivers,2003.0,And the Shofar Blew,And the Shofar Blew
7490,31357,31357,2589269,44,1841490237,9781841490240.0,Orson Scott Card,1989.0,Prentice Alvin (Tales of Alvin Maker #3),"Prentice Alvin (Tales of Alvin Maker, #3)"
7491,97875,97875,2086052,38,1400079446,9781400079440.0,Alexander McCall Smith,2005.0,44 Scotland Street,"44 Scotland Street (44 Scotland Street, #1)"
7492,268275,268275,2644082,59,743466772,9780743466780.0,Sandra Brown,2005.0,Chill Factor,Chill Factor
7493,2108198,2108198,2113600,37,747595380,9780747595380.0,"Neil Gaiman, Mark Buckingham",2008.0,Odd and the Frost Giants,Odd and the Frost Giants
7494,17726978,17726978,24662751,12,1483911896,9781483911890.0,Mark  Edwards,2013.0,,The Magpies
7495,669780,669780,382533,67,435900668,9780435900660.0,"Tayeb Salih, Denys Johnson-Davies",1966.0,موسم الهجرة إلى الشمال,Season of Migration to the North
7496,24100,24100,99441,96,006093140X,9780060931410.0,Doris Lessing,1962.0,The Golden Notebook,The Golden Notebook
7497,396266,396266,272249,39,7191324,9780007191320.0,Jennifer Donnelly,2008.0,The Winter Rose,"The Winter Rose (The Tea Rose, #2)"
7498,29923,29923,168568,19,345434811,9780345434810.0,Jeff Shaara,1991.0,The Last Full Measure,"The Last Full Measure (The Civil War Trilogy, #3)"
7499,120461,120461,1064288,86,2226135022,9782226135020.0,Éric-Emmanuel Schmitt,1996.0,Oscar et la dame rose,Oscar et la dame rose
7500,46676,46676,45783,55,1400034728,9781400034730.0,Harold S. Kushner,1981.0,When Bad Things Happen to Good People,When Bad Things Happen to Good People
7501,17768,77432,1200321,69,6499163,9780006499170.0,Patrick O'Brian,1972.0,Post Captain,"Post Captain (Aubrey/Maturin, #2)"
7502,2208744,2208744,2214520,9,1599901102,9781599901110.0,Jessica Day George,2008.0,"Dragon Flight (Dragon Slippers, #2)","Dragon Flight (Dragon Slippers, #2)"
7503,730501,730501,1401152,193,543904709,9780543904710.0,Susan Coolidge,1872.0,What Katy Did  ,"What Katy Did (Carr Family, #1)"
7504,766917,766917,3259531,24,140309276,9780140309270.0,Robert McCloskey,1942.0,Homer Price,Homer Price (A Puffin Book)
7505,153782,153782,1112068,14,059039696X,9780590396970.0,Tamora Pierce,2003.0,Shatterglass,"Shatterglass (The Circle Opens, #4)"
7506,18878,18878,18969761,13,345456327,9780345456330.0,David Eddings,1982.0,The Belgariad: Part One - Pawn of Prophecy / Queen of Sorcery / Magician's Gambit,"The Belgariad, Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad, #1-3)"
7507,359194,359194,964959,39,1400064112,9781400064110.0,Philip G. Zimbardo,2007.0,The Lucifer Effect: Understanding How Good People Turn Evil,The Lucifer Effect: Understanding How Good People Turn Evil
7508,6606456,6606456,6800379,29,345471016,9780345471020.0,Nancy Pickard,2010.0,The Scent of Rain and Lightning,The Scent of Rain and Lightning
7509,361081,361081,6841892,47,553276328,9780553276330.0,"Clive Cussler, Michael Pritchard",1983.0,Pacific Vortex!,"Pacific Vortex! (Dirk Pitt, #1)"
7510,17835766,17835766,24956525,24,,,Abbi Glines,2014.0,One More Chance,"One More Chance (Rosemary Beach, #8; Chance, #2)"
7511,23197269,23197269,42742263,24,316098108,9780316098110.0,Kim Stanley Robinson,2015.0,Aurora,Aurora
7512,238137,238137,2881814,56,749934417,9780749934420.0,J.D. Robb,2002.0,Purity in Death,"Purity in Death (In Death, #15)"
7513,116343,116343,1282681,59,60548266,9780060548260.0,Mary  Stewart,1973.0,The Hollow Hills,"The Hollow Hills (Arthurian Saga, #2)"
7514,303454,303454,1879,13,689857950,9780689857960.0,Margaret Peterson Haddix,2004.0,"Among the Brave (Shadow Children, #5)","Among the Brave (Shadow Children, #5)"
7515,43081,43081,42519,25,312330340,9780312330350.0,"Rusty Young, Thomas McFadden",2003.0,"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail","Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail"
7516,1025039,1025039,2452440,8,1931514585,9781931514580.0,Fuyumi Soryo,1996.0,マース (Mars) #1,"Mars, Volume 01"
7517,5553,5553,736922,39,465023924,9780465023930.0,Richard Feynman,1962.0,Six Easy Pieces: Essentials of Physics Explained by Its Most Brilliant Teacher,Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher
7518,688663,688663,675016,12,307336794,9780307336800.0,Alice Waters,2007.0,The Art of Simple Food: Notes and Recipes from a Delicious Revolution,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution"
7519,96980,96980,891324,24,345418522,9780345418520.0,Piers Anthony,1981.0,"Centaur Aisle (Xanth, #4)","Centaur Aisle (Xanth, #4)"
7520,332348,332348,1214929,28,385340117,9780385340110.0,Michelle Richmond,2006.0,The Year of Fog,The Year of Fog
7521,194479,194479,188088,32,1563897504,9781563897500.0,"Marv Wolfman, George Pérez",1985.0,Crisis on Infinite Earths,Crisis on Infinite Earths
7522,24807,24807,3249447,14,1594482225,9781594482230.0,John Hodgman,2005.0,The Areas of My Expertise,The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order
7523,31538647,31538647,52218770,18,,,J.K. Rowling,2016.0,Hogwarts: An Incomplete and Unreliable Guide,"Hogwarts: An Incomplete and Unreliable Guide (Pottermore Presents, #3)"
7524,19314,19314,2056506,96,140317201,9780140317210.0,"Astrid Lindgren, Patricia Crampton, Trina Schart Hyman",1981.0,Ronja Rövardotter,"Ronia, the Robber's Daughter"
7525,7189177,7189177,16979391,56,1439102392,9781439102400.0,Kathy Reichs,2010.0,Spider Bones,"Spider Bones (Temperance Brennan, #13)"
7526,235127,235127,6573248,20,1416909834,9781416909840.0,Andrew Clements,2007.0,No Talking,No Talking
7527,23602504,23602504,26659491,62,385354193,9780385354200.0,"Jo Nesbø, Neil Smith",2014.0,Blod på snø,"Blood on Snow (Blood on Snow, #1)"
7528,13282015,13282015,18486388,15,1468139339,9781468139330.0,Elisabeth Naughton,2011.0,Wait for Me,"Wait for Me (Against All Odds, #1)"
7529,12031532,12031532,16997854,35,1905802498,9781905802490.0,Tan Twan Eng,2011.0,The Garden of Evening Mists,The Garden of Evening Mists
7530,16066586,19155234,21857831,17,,,Natasha Preston,2014.0,,"The Cellar (The Cellar, #1)"
7531,696177,696177,682496,10,1421511835,9781421511830.0,Arina Tanemura,2005.0,紳士同盟† 1,"The Gentlemen's Alliance †, Vol. 1"
7532,18775203,18775203,26680333,19,1476766665,9781476766670.0,Alice Clayton,2014.0,,"Rusty Nailed (Cocktail, #2)"
7533,94813,94813,91402,26,843949945,9780843949940.0,Christine Feehan,2002.0,Dark Guardian,"Dark Guardian (Dark, #9)"
7534,8492,8492,63709,18,1581345267,9781581345260.0,Frank E. Peretti,1992.0,Prophet,Prophet
7535,18602341,18602341,26373227,16,62280708,9780062280700.0,Danielle  Paige,2015.0,The Wicked Will Rise,"The Wicked Will Rise (Dorothy Must Die, #2)"
7536,313263,313263,464925,30,505524473,9780505524480.0,Christine Feehan,2001.0,Dark Fire,"Dark Fire (Dark, #6)"
7537,20613761,20613761,39895091,12,1555976905,9781555976900.0,Claudia Rankine,2014.0,Citizen: An American Lyric,Citizen: An American Lyric
7538,16387,16387,883903,1,1585673927,9781585673930.0,P.G. Wodehouse,1925.0,"Carry On, Jeeves","Carry on, Jeeves (Jeeves, #3)"
7539,1809175,1809175,1808499,50,006137587X,9780061375870.0,"Sarah Prineas, Antonio Javier Caparo",2008.0,The Magic Thief,"The Magic Thief (Magic Thief, #1)"
7540,29393,29393,522136,9,316787531,9780316787540.0,Michael Azerrad,2001.0,Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991,Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991
7541,56353,56353,2054888,13,609809105,9780609809100.0,Rosalind Miles,1992.0,"I, Elizabeth","I, Elizabeth"
7542,22009741,22009741,41322201,33,,9780718155350.0,Marian Keyes,2014.0,The Woman who Stole my Life,The Woman Who Stole My Life
7543,80834,80834,204166,32,1897299214,9781897299210.0,Guy Delisle,2003.0,Pyongyang,Pyongyang: A Journey in North Korea
7544,5055,5055,879303,95,451211472,9780451211480.0,Ken Follett,1991.0,Night over Water,Night Over Water
7545,18775284,18775284,26680417,13,1476764581,9781476764580.0,Courtney Maum,2014.0,I Am Having So Much Fun Here Without You,I Am Having So Much Fun Here Without You
7546,22192,22192,1588093,48,316912123,9780316912130.0,Cecily von Ziegesar,2003.0,All I Want Is Everything,"All I Want is Everything (Gossip Girl, #3)"
7547,407999,407999,397306,20,684841487,9780684841490.0,Michael E. Porter,1980.0,Competitive Strategy: Techniques for Analyzing Industries and Competitors,Competitive Strategy: Techniques for Analyzing Industries and Competitors
7548,255458,255458,526775,20,310286700,9780310286710.0,Wayne A. Grudem,1994.0,Systematic Theology: An Introduction to Biblical Doctrine,Systematic Theology: An Introduction to Biblical Doctrine
7549,380976,380976,7176513,58,449003795,9780449003790.0,Sue Grafton,2000.0,"""P"" is for Peril","P is for Peril (Kinsey Millhone, #16)"
7550,25855506,25855506,45724425,24,1449474195,9781449474200.0,Sarah Andersen,2016.0,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection","Adulthood Is a Myth (Sarah's Scribbles, #1)"
7551,301538,301538,887432,27,1585676772,9781585676770.0,R. Scott Bakker,2003.0,The Darkness That Comes Before,"The Darkness That Comes Before (The Prince of Nothing, #1)"
